# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
9080000 -18150.5 289.43 299.921 299.914
9100000 -18151.1 289.429 299.922 299.912
9120000 -18151.7 289.426 299.917 299.91
9140000 -18152.4 289.425 299.919 299.907
9160000 -18153 289.425 299.918 299.907
9180000 -18153.6 289.42 299.912 299.902
9200000 -18154.2 289.425 299.915 299.908
9220000 -18154.8 289.422 299.91 299.907
9240000 -18155.4 289.419 299.909 299.903
9260000 -18156.1 289.418 299.906 299.903
9280000 -18156.9 289.419 299.91 299.902
9300000 -18157.7 289.417 299.907 299.901
9320000 -18158.5 289.418 299.906 299.903
9340000 -18159.3 289.419 299.909 299.903
9360000 -18160.1 289.422 299.916 299.904
9380000 -18160.9 289.424 299.915 299.907
9400000 -18161.7 289.424 299.918 299.905
9420000 -18162.5 289.423 299.915 299.905
9440000 -18163.3 289.426 299.92 299.907
9460000 -18164.1 289.42 299.916 299.901
9480000 -18164.9 289.422 299.917 299.904
9500000 -18165.7 289.425 299.919 299.906
9520000 -18166.4 289.423 299.917 299.904
9540000 -18167.2 289.429 299.92 299.913
9560000 -18168 289.428 299.921 299.911
9580000 -18168.7 289.425 299.915 299.91
9600000 -18169.5 289.425 299.916 299.907
9620000 -18170.3 289.427 299.917 299.911
9640000 -18171 289.425 299.915 299.909
9660000 -18171.8 289.425 299.915 299.91
9680000 -18172.5 289.428 299.915 299.913
9700000 -18173.3 289.427 299.915 299.912
9720000 -18174 289.427 299.917 299.912
9740000 -18174.8 289.431 299.92 299.916
9760000 -18175.5 289.429 299.919 299.913
9780000 -18176.2 289.432 299.919 299.918
9800000 -18177 289.432 299.918 299.919
9820000 -18177.7 289.434 299.917 299.924
9840000 -18178.4 289.431 299.914 299.92
9860000 -18179.2 289.432 299.912 299.923
9880000 -18179.9 289.435 299.917 299.925
9900000 -18180.6 289.432 299.915 299.921
9920000 -18181.3 289.433 299.917 299.921
9940000 -18182 289.434 299.918 299.923
9960000 -18182.8 289.433 299.916 299.923
9980000 -18183.5 289.435 299.92 299.923
10000000 -18184.2 289.435 299.921 299.922
10020000 -18187.7 289.439 299.926 299.925
10040000 -18192 289.439 299.925 299.925
10060000 -18196.3 289.444 299.932 299.928
10080000 -18200.6 289.447 299.937 299.93
10100000 -18204.8 289.445 299.932 299.929
